gindex,player,pos,team,points,p10,p90,sd,games,health_environment_delta,health_floor_delta,role_system_ceiling_lift,role_sd_lift,team_uncertainty_lift,league_scheme_delta,neutral_context_delta,target_share,rush_share,goal_line_share,role_margin,target_hhi,rush_hhi,coach_proe,pace_multiplier,new_coach,roster_continuity,contingent_gain,behind,volume_ratio,td_dependence,health_ratio
22,Bijan Robinson,RB,ATL,310.83563,164.09915,465.16287,121.34484,15.996,8.56897,8.62619,79.20093,71.80989,-4.759857,4.557556,8.233093,0.1524883151978084,0.575562985085275,0.6684955211791169,0.3065278420721259,0.1520177118315911,0.4114755841237087,-0.0059827158096396,1.0028623118456308,False,0.3287159920371599,,,1.8963218331336975,1.071536662846561,1.0261844396591189
57,Josh Allen,QB,BUF,308.191,233.47258,373.13748,55.621838,14.894,36.89377,70.23152,-4.3381653,-2.6433983,-0.016021729,-9.373932,13.509613,0.0,0.0,0.0,0.0,0.1112940200872035,0.4244566408991932,-0.000121301732227,0.9946722408311236,False,0.4594729700778404,,,1.3191661834716797,0.8420710988259982,1.0591939687728882
312,Puka Nacua,WR,LA,302.89737,165.2294,453.3696,111.91311,15.08,27.216766,32.57608,71.884186,55.00194,7.190033,13.086639,18.610596,0.2703797197008815,0.0224266415081875,0.009629217940615,0.0699242836925279,0.1513191546804098,0.4273850996991157,0.0238526331952171,0.9818293069645876,False,0.528956228956229,,,2.0157461762428284,1.0783676229853214,1.0742706060409546
193,Jahmyr Gibbs,RB,DET,299.55325,163.19336,435.69144,111.59565,15.606,11.926544,8.116898,63.536987,59.970177,-15.931183,7.886261,26.220062,0.1303569135711993,0.526715848836954,0.657634318342945,0.1843965500893997,0.1499231916251425,0.3977798292692783,0.0050952669213471,1.0006848662147716,False,0.4286541483993713,,,1.7911078333854675,1.2185674561660187,1.0225846767425537
521,Jaxon Smith-Njigba,WR,SEA,283.00916,164.41719,413.52795,101.25998,15.84,1.960022,-2.834076,59.990417,49.732525,-0.08111572,-6.795227,0.5644531,0.2654053435777029,0.0122210567244637,0.0023173609699118,0.1152246710283459,0.1405985830746451,0.285522936462633,0.0033032852808487,1.01255678174596,False,0.4815431383902721,,,2.0256237983703613,1.4392716548639717,1.0621826648712158
475,Jalen Hurts,QB,PHI,281.2891,205.7593,344.45923,54.6027,14.708,37.033783,72.51869,3.2563477,2.2586632,0.25460815,-15.937714,6.894623,0.0,0.0,0.0,0.0,0.1257636651083655,0.456061236285385,-0.0257069245630155,0.9974740495484936,False,0.8473824312333629,,,1.1931445002555847,1.6549135513440152,1.0689207315444946
38,Lamar Jackson,QB,BAL,278.90018,190.10416,352.19623,65.91577,13.8,55.151398,101.509705,-1.1480103,-1.2517319,-4.4585266,2.0162354,18.55481,0.0,0.0,0.0,0.0,0.1380117918492103,0.5190721554036205,0.0,1.0,True,0.3649811726734803,,,0.989401876926422,2.950568501163706,1.1157469749450684
535,Christian McCaffrey,RB,SF,276.5302,135.99783,437.48642,117.26864,13.792,54.45746,60.621292,67.08432,51.489624,7.5603943,-5.046753,3.100769,0.1852119321637952,0.6196531337934866,0.6601561411478929,0.489477855153763,0.1395776308512003,0.4150714957788185,-0.0020939941264897,1.0311013569435277,False,0.3954033084467867,,,1.8310838341712952,1.1394425394725975,1.1406025886535645
122,Ja'Marr Chase,WR,CIN,268.51355,145.53207,406.93973,104.66814,15.122,21.267395,18.769867,71.06558,49.577736,-6.395508,20.568268,29.297516,0.2708116258409933,0.0095965359884265,0.001918295121401,0.0926763796978122,0.1471402401076878,0.43310969036016,0.0518904799433851,1.0074792976821438,False,0.4952131576794043,,,1.8882041573524475,0.9311834292760186,1.0381194353103638
364,De'Von Achane,RB,MIA,268.3018,144.96278,405.0316,106.87782,14.978,24.315643,16.689941,52.351868,52.22006,1.6535034,-0.1769104,-0.96990967,0.1552696105885135,0.5325060234774737,0.5739565811276233,0.2970888790671811,0.1040702857040609,0.3603501687453079,0.0,1.0,True,0.6645047716112295,,,1.9018642902374268,1.0169445343905732,1.0657029151916504
41,Derrick Henry,RB,BAL,268.1836,164.24637,377.45132,83.56236,15.396,10.643097,14.441025,41.098022,33.995235,5.2858276,1.7210999,41.75952,0.0651436765268903,0.7009738020735762,0.8544045399680541,0.5469567062528395,0.1380117918492103,0.5190721554036205,0.0,1.0,True,0.3649811726734803,,,1.83000648021698,1.1977018158897863,1.0609911680221558
46,Zay Flowers,WR,BAL,266.2436,147.79362,407.86298,96.746414,15.548,10.367462,10.197372,72.302,48.076996,13.780945,0.91571045,4.347931,0.2587471633126901,0.0190778544314604,0.0036372708710761,0.1208616417048643,0.1380117918492103,0.5190721554036205,0.0,1.0,True,0.3649811726734803,,,2.0467478036880493,0.8771687246441554,1.045454502105713
399,Drake Maye,QB,NE,261.07797,177.83865,325.72003,59.145477,14.306,43.359344,88.56592,-0.56256104,0.9602318,-1.067749,-9.483643,-5.8511353,0.0,0.0,0.0,0.0,0.1236389624959372,0.3638319989225167,-0.0165720935212336,1.0201499901873752,False,0.4355281666555027,,,1.258910059928894,0.9283614457884568,1.1178807020187378
388,Justin Jefferson,WR,MIN,257.2475,134.58994,384.48035,99.777855,15.334,20.65274,12.730728,62.98947,49.63416,-5.947937,10.119476,4.2968597,0.2715121517483784,0.0054967070657769,0.0007660839114619,0.0942128488709456,0.1600434327998587,0.3896957606338575,0.0267451506674542,0.998050360230593,False,0.925256561620198,,,1.7337302565574646,0.8866101329153162,1.051746487617493
285,Patrick Mahomes,QB,KC,256.95804,173.07916,321.506,57.963852,14.316,44.04547,87.52695,-1.2520447,-0.2915001,1.2060852,18.691925,19.07309,0.0,0.0,0.0,0.0,0.137750360963442,0.3419484179188272,0.0481820440920068,0.9766929310692876,False,0.3495589676576282,,,1.136430561542511,1.2305686120052646,1.0689655542373655
198,Amon-Ra St. Brown,WR,DET,256.66208,149.45334,387.9128,97.644135,15.834,10.601105,5.192047,84.14978,53.40709,5.4804688,0.7099457,7.8013916,0.2678880138515674,0.0075399072799249,0.0017081950057333,0.1128509521399214,0.1499231916251425,0.3977798292692783,0.0050952669213471,1.0006848662147716,False,0.4286541483993713,,,1.8116621375083923,1.2702380784353244,1.0607595443725586
160,CeeDee Lamb,WR,DAL,256.0706,130.3079,378.66663,99.012115,15.36,17.54779,17.746918,52.424408,48.434353,-6.2915344,8.756195,9.361465,0.2466130809933991,0.0165681763443672,0.0076649275191762,0.0726196969779963,0.1394550773363788,0.3293631905768475,0.010142808441509,0.981795692047315,False,0.5033726812816189,,,1.9044564366340635,0.9284429636852156,1.0928667783737185
209,Jordan Love,QB,GB,252.50426,178.87485,318.29318,57.81147,14.12,48.40117,84.88571,1.7898865,1.3956566,-0.37078857,-11.253647,2.3257904,0.0,0.0,0.0,0.0,0.1138460189524428,0.4017538368478901,-0.0038535665099792,1.0287958656801752,False,0.3548334818896361,,,1.251190423965454,1.002618679987111,1.1208055019378662
190,Jared Goff,QB,DET,251.78981,188.48978,304.88153,46.920734,14.872,29.681198,57.24884,-1.4555359,-0.10164261,-1.0751038,0.83898926,12.136871,0.0,0.0,0.0,0.0,0.1499231916251425,0.3977798292692783,0.0050952669213471,1.0006848662147716,False,0.4286541483993713,,,1.1660252213478088,0.7503452112869944,1.0672588348388672
171,Bo Nix,QB,DEN,250.89423,178.04668,310.35834,53.21989,14.422,34.80771,65.31949,-3.2784424,1.0707932,-2.052948,1.003952,11.2202,0.0,0.0,0.0,0.0,0.1079177124440923,0.3367956731608758,0.0081475376106117,0.9982335282057712,False,0.519899785254116,,,1.0351885855197906,1.6533444421524988,1.0585241317749023
60,James Cook III,RB,BUF,247.8015,132.49533,373.32843,94.18573,15.52,12.023727,17.95427,61.48654,45.570797,-4.864868,5.8316345,22.99321,0.0794985380846038,0.6097400544617263,0.6970925308024158,0.4107053023169724,0.1112940200872035,0.4244566408991932,-0.000121301732227,0.9946722408311236,False,0.4594729700778404,,,1.9156279563903809,1.038145980335857,1.064885497093201
266,Trevor Lawrence,QB,JAX,242.3856,165.7521,306.63025,56.80538,14.02,47.201553,82.29408,-1.9890442,0.27628326,-1.2068787,-2.6779327,-4.944763,0.0,0.0,0.0,0.0,0.1307967789733061,0.2971758028990063,0.0050748646142557,1.0038287251237363,False,0.398236092265943,,,1.012007474899292,1.1224876219186728,1.1219512224197388
478,Saquon Barkley,RB,PHI,240.72707,133.49747,364.87097,92.74832,14.844,22.830765,14.092819,53.248596,41.799824,7.269928,10.518799,35.449142,0.1111486904160923,0.6313577071300972,0.6005113295839879,0.4133690892764209,0.1257636651083655,0.456061236285385,-0.0257069245630155,0.9974740495484936,False,0.8473824312333629,,,1.91144335269928,1.049538182061523,1.0845637321472168
250,Jonathan Taylor,RB,IND,240.69101,125.82631,353.49194,87.40031,13.7,48.21945,51.18457,34.54059,26.078094,-9.011749,11.040131,14.321304,0.0947105951766837,0.7249956453431453,0.8029719260034761,0.5487501093377775,0.1247273352590742,0.5588868868982128,-0.0065445017950927,0.9827606286728532,False,0.4314789687924016,,,1.8354021310806272,1.311964678394767,1.088642716407776
323,Justin Herbert,QB,LAC,238.89255,160.79356,305.11984,54.115917,14.502,34.738464,74.794464,5.595093,2.2926292,9.643707,-3.344696,-11.446884,0.0,0.0,0.0,0.0,0.1261122202253332,0.3268830682101264,0.005461033624231,1.0332683268227256,False,0.4315741720852865,,,1.326826512813568,1.5830251747624504,1.090196132659912
212,Josh Jacobs,RB,GB,236.84357,128.69952,355.7927,89.53101,14.838,25.731995,21.593857,45.192993,36.00626,3.0653992,0.83258057,0.861969,0.1005564725532392,0.6026750683750072,0.794449784033435,0.4365952425833219,0.1138460189524428,0.4017538368478901,-0.0038535665099792,1.0287958656801752,False,0.3548334818896361,,,1.846892774105072,1.1281889247107677,1.037179470062256
117,Chase Brown,RB,CIN,233.76495,128.89677,354.63913,88.11773,15.13,15.489197,12.044434,55.886322,38.993793,-1.5827942,-7.6008606,-13.4943695,0.1092027949114993,0.6194702297110554,0.7418747411215685,0.4164113467981973,0.1471402401076878,0.43310969036016,0.0518904799433851,1.0074792976821438,False,0.4952131576794043,,,1.83332622051239,0.9470506802921246,1.05391526222229
551,Baker Mayfield,QB,TB,231.34659,155.80766,292.7675,52.268845,14.278,38.947906,77.771774,1.3716431,-0.13742447,2.486145,1.5787048,1.9450378,0.0,0.0,0.0,0.0,0.1326599254096101,0.3682656615316566,0.0102168002781305,1.019087608186837,False,0.8724547057880391,,,1.1968002319335938,2.722795558232983,1.1336032152175903
459,Breece Hall,RB,NYJ,226.54544,120.71014,343.75516,88.43988,14.592,28.801865,19.312004,50.697998,40.342182,0.08605957,4.516632,-3.031662,0.1177255276507138,0.5990137060767774,0.696897712986787,0.3764709736518382,0.1279879451716588,0.4203132315656706,-0.0248394610887128,1.009773637040308,False,0.3558851591638476,,,1.8893012404441831,1.0697066603485512,1.0970873832702637
15,Trey McBride,TE,ARI,224.11966,125.64491,333.88934,86.184685,15.766,4.034561,7.066284,64.39221,46.053364,-1.7330322,10.104965,8.705597,0.2258644874332726,0.0009454547200825,0.011076577585848,0.1784603827568084,0.1354945388129577,0.2518147078530476,0.0128423720766785,1.0057299991686912,False,0.4367641169403284,,,1.5146953463554382,1.1493429715786851,1.0586735010147097
345,Ashton Jeanty,RB,LV,222.9429,130.6179,334.3337,82.922516,15.652,15.46579,9.606277,51.17752,38.43948,8.460297,1.5332947,-32.610764,0.1233509334697575,0.6675115795015971,0.6792169218704533,0.4785296533148198,0.1224140550460232,0.4851974502007449,0.0,1.0,True,0.8254781733321132,,,1.877328634262085,1.049306224327976,1.0225564241409302
228,C.J. Stroud,QB,HOU,222.32756,151.7892,281.42645,51.229652,14.44,36.818314,69.88785,0.20803833,-0.08018494,2.4940186,-1.8258057,-7.2236786,0.0,0.0,0.0,0.0,0.1239619180366614,0.32340015184416,0.0116174936896796,1.0066790344008554,False,0.4292192841693993,,,1.0428639650344849,0.9975935557773924,1.0936280488967896
27,Drake London,WR,ATL,221.50041,114.43939,343.2564,89.89541,15.35,16.447845,19.378677,64.25751,45.696598,2.7059326,-3.6457214,-5.345276,0.2651021614046817,0.0021874146583689,0.0002465689637126,0.1661543206170175,0.1520177118315911,0.4114755841237087,-0.0059827158096396,1.0028623118456308,False,0.3287159920371599,,,2.1533013582229614,1.6385051575299416,1.027227759361267
114,Joe Burrow,QB,CIN,220.87912,148.16095,280.71417,51.6249,12.832,55.64966,91.03073,0.49822998,1.1507492,-1.6966553,17.45491,23.708313,0.0,0.0,0.0,0.0,0.1471402401076878,0.43310969036016,0.0518904799433851,1.0074792976821438,False,0.4952131576794043,,,1.4316214323043823,2.1590958604258534,1.217125415802002
307,Kyren Williams,RB,LA,220.57874,123.28978,322.32434,79.124695,14.872,25.616959,27.76007,37.14792,31.896648,-7.0831604,-3.82695,7.853195,0.0845759594216318,0.5958484803634143,0.656664949635393,0.3421047317808282,0.1513191546804098,0.4273850996991157,0.0238526331952171,0.9818293069645876,False,0.528956228956229,,,1.8482131361961365,0.981963644005098,1.0642201900482178
483,DeVonta Smith,WR,PHI,219.51994,114.61038,344.13614,91.05899,15.116,14.767441,15.006302,67.01807,44.994747,-1.3041687,-18.26564,-14.814438,0.2391104107742208,0.0022451904231229,0.0002230547901119,0.1489313637228238,0.1257636651083655,0.456061236285385,-0.0257069245630155,0.9974740495484936,False,0.8473824312333629,,,1.868143618106842,0.695501015258988,1.083221435546875
152,Dak Prescott,QB,DAL,217.19807,138.97505,286.50168,58.940784,12.636,63.205856,98.08165,-1.6390686,0.07603073,0.5391846,5.2093964,10.425339,0.0,0.0,0.0,0.0,0.1394550773363788,0.3293631905768475,0.010142808441509,0.981795692047315,False,0.5033726812816189,,,0.9843708872795104,1.020680478633075,1.1519536972045898
513,Sam Darnold,QB,SEA,216.66768,141.86563,284.24887,53.981796,13.11,55.12047,94.39099,2.1945496,-1.2328377,4.8101807,-6.643814,4.4378357,0.0,0.0,0.0,0.0,0.1405985830746451,0.285522936462633,0.0033032852808487,1.01255678174596,False,0.4815431383902721,,,1.4826087355613708,1.077431562838702,1.2026238441467283
95,Caleb Williams,QB,CHI,216.42654,149.01657,269.4931,48.500404,14.53,30.4189,61.58026,-1.8735657,0.54580307,2.5809326,-5.1423492,-6.115631,0.0,0.0,0.0,0.0,0.1187327241791947,0.3771973638719102,-0.0095964423250418,0.9918297047940632,False,0.3963857924253964,,,1.0517315864562988,1.459775638918573,1.08560311794281
402,Rhamondre Stevenson,RB,NE,216.18776,106.63158,348.99176,96.112465,14.574,27.02359,16.617691,72.28302,46.816727,-9.981842,2.6320038,2.8316803,0.0979370447053967,0.4803781145442277,0.6272265471821673,0.1325919808166806,0.1236389624959372,0.3638319989225167,-0.0165720935212336,1.0201499901873752,False,0.4355281666555027,,,2.1158613562583923,1.0349188353244214,1.093278408050537
589,Jayden Daniels,QB,WAS,214.7827,139.9957,284.93216,57.247223,13.01,58.428726,95.15329,1.2382812,0.77949905,3.4736328,-6.093155,-5.3423615,0.0,0.0,0.0,0.0,0.1085564630587701,0.2982102862904369,-0.0100617340773956,0.9912855940986504,False,0.3306882870450233,,,1.1200878620147705,2.4846837657559435,1.1915820837020874
304,Matthew Stafford,QB,LA,213.61803,130.61267,289.92175,60.924,12.402,73.7271,118.03522,4.1893616,0.56233597,2.143219,9.109146,16.027527,0.0,0.0,0.0,0.0,0.1513191546804098,0.4273850996991157,0.0238526331952171,0.9818293069645876,False,0.528956228956229,,,1.9121848344802856,0.8866854411461339,1.287081241607666
494,Aaron Rodgers,QB,PIT,212.52266,140.4888,274.8288,52.369526,13.678,48.03685,85.76672,5.3819275,0.5023613,5.8741455,12.03949,10.822357,0.0,0.0,0.0,0.0,0.1250571975970493,0.3560411456148076,0.0208030755019294,0.9626654370229948,True,0.3358395989974937,,,1.1513630151748655,1.6527768818904878,1.1192412376403809
532,Brock Purdy,QB,SF,209.5887,127.490944,281.82834,60.53618,12.808,63.7444,111.52421,-2.6154175,-0.17860794,-1.550354,-11.604645,-0.044052124,0.0,0.0,0.0,0.0,0.1395776308512003,0.4150714957788185,-0.0020939941264897,1.0311013569435277,False,0.3954033084467867,,,1.2597767114639282,2.061551347352623,1.2242424488067627
76,Bryce Young,QB,CAR,207.5215,139.58102,261.30063,49.059235,14.378,36.97682,71.44321,-6.515045,0.7577553,-0.7081604,-3.8969421,-7.1385193,0.0,0.0,0.0,0.0,0.1164321224601814,0.3295758613119898,-0.0085329743414401,1.0246330030709965,False,0.4680851063829787,,,1.0940605998039246,1.257995637334216,1.0625537633895874
502,DK Metcalf,WR,PIT,206.46434,111.04978,312.31793,84.208595,15.136,16.405396,8.525749,59.0291,42.39493,-8.743652,12.274612,8.817352,0.2144699632148677,0.0048421330021379,0.0007425652528442,0.04536446471454,0.1250571975970493,0.3560411456148076,0.0208030755019294,0.9626654370229948,True,0.3358395989974937,,,1.8378883004188535,0.931872193518402,1.0465116500854492
426,Chris Olave,WR,NO,206.40851,110.65673,325.52075,83.48037,14.142,35.91246,23.542458,52.67169,33.02657,-7.144745,0.63261414,0.6148834,0.2510002002373747,0.0030555357322151,0.0003817965955525,0.1539604617655494,0.1308987891119802,0.2932626321393197,0.0027110617239793,0.9802210990453571,False,0.4028631510837916,,,1.7651817798614502,0.8938065366966746,1.0949106216430664
274,Brian Thomas Jr.,WR,JAX,205.83116,107.069756,311.67322,81.510864,15.142,14.004639,13.8897705,45.967377,35.507477,2.273468,1.2167358,1.1825562,0.225421043255596,0.0131936301225867,0.0032179924682969,0.0626001052281021,0.1307967789733061,0.2971758028990063,0.0050748646142557,1.0038287251237363,False,0.398236092265943,,,1.8789228796958923,0.8163327236744996,1.0649350881576538
331,Ladd McConkey,WR,LAC,197.28514,99.115875,322.69684,81.94452,15.414,9.816895,16.135422,78.744675,41.278233,3.6262207,-4.0629272,-7.567047,0.2154959605488701,0.0019474464744186,0.000259259719277,0.0442013873150137,0.1261122202253332,0.3268830682101264,0.005461033624231,1.0332683268227256,False,0.4315741720852865,,,1.671916663646698,0.9238291319173934,1.053984522819519
380,Kyler Murray,QB,MIN,196.1803,118.34204,268.26132,59.332462,11.592,79.115295,117.176575,-6.3014526,-1.3084602,0.39169312,7.1297607,-0.79733276,0.0,0.0,0.0,0.0,0.1600434327998587,0.3896957606338575,0.0267451506674542,0.998050360230593,False,0.925256561620198,,,1.599816977977753,1.1562261845216972,1.3049180507659912
19,Tua Tagovailoa,QB,ATL,195.14908,123.33609,256.8513,50.360134,13.344,46.327652,83.490036,-2.4487,-2.0369873,6.6071014,-3.9243622,-4.2636414,0.0,0.0,0.0,0.0,0.1520177118315911,0.4114755841237087,-0.0059827158096396,1.0028623118456308,False,0.3287159920371599,,,1.514838695526123,1.005201541024796,1.1647727489471436
554,Bucky Irving,RB,TB,194.79305,96.52287,309.8816,87.18321,14.556,19.806107,12.604271,53.88237,42.995296,6.6877747,-2.0995636,-1.4791107,0.09225783711221,0.5458898564137266,0.3308123165707514,0.3311882709835432,0.1326599254096101,0.3682656615316566,0.0102168002781305,1.019087608186837,False,0.8724547057880391,,,2.056668281555176,1.1028817480326425,1.0945945978164673
300,Travis Kelce,TE,KC,194.48685,100.3541,299.40552,79.7032,15.39,15.591431,12.436554,49.44876,39.70956,-0.7330017,15.584961,16.2361,0.1977514620331764,0.0024144699499298,0.0495410519710999,0.1249627118863525,0.137750360963442,0.3419484179188272,0.0481820440920068,0.9766929310692876,False,0.3495589676576282,,,1.96930193901062,1.3379973198063742,1.0932090282440186
497,Jaylen Warren,RB,PIT,194.01259,95.726585,303.06543,86.39632,15.064,18.944855,5.4192047,49.919037,44.367104,-22.578796,-0.03742981,-1.4142609,0.1010973536747063,0.4412067547062366,0.4843454087395168,0.0561829892557854,0.1250571975970493,0.3560411456148076,0.0208030755019294,0.9626654370229948,True,0.3358395989974937,,,2.04375821352005,1.054406317813226,1.0409207344055176
0,Jacoby Brissett,QB,ARI,193.07184,118.24041,262.71176,55.16653,12.246,64.61853,105.82363,0.8871765,-2.0613976,5.4790344,6.7177734,6.827469,0.0,0.0,0.0,0.0,0.1354945388129577,0.2518147078530476,0.0128423720766785,1.0057299991686912,False,0.4367641169403284,,,1.2802777886390686,1.1119809276725614,1.2927215099334717
98,D'Andre Swift,RB,CHI,190.61374,96.82131,294.72208,77.07274,15.21,12.605957,16.663574,40.39836,34.63062,4.271118,2.3626404,7.85524,0.0964714698357302,0.520934161483516,0.5579352904405543,0.2139665990168485,0.1187327241791947,0.3771973638719102,-0.0095964423250418,0.9918297047940632,False,0.3963857924253964,,,1.7564898133277893,1.3215730803842096,1.045219659805298
236,Nico Collins,WR,HOU,190.52347,90.52737,302.45837,84.33452,13.874,32.148834,29.31501,53.162064,37.21318,1.6318054,1.3598633,-2.4643097,0.2261180927153248,0.0044127440737894,0.0006075482577774,0.107293411171099,0.1239619180366614,0.32340015184416,0.0116174936896796,1.0066790344008554,False,0.4292192841693993,,,2.033577680587769,2.5038810857871963,1.0728291273117063
437,Jaxson Dart,QB,NYG,189.23428,136.20741,238.666,41.54088,13.932,33.139114,54.93924,-5.7170258,-2.4004097,0.679718,-19.908157,-28.443909,0.0,0.0,0.0,0.0,0.1219595036765839,0.3114201937567469,-0.0379548155758191,1.0186691515658644,True,0.8426877470355731,,,1.1498656868934631,1.725892664377063,1.0987821817398071
547,George Kittle,TE,SF,189.16066,91.961105,293.30133,82.41,14.278,25.478195,28.668335,49.50879,37.49804,-5.9625244,-7.576309,-1.2783356,0.1887938889433709,0.0018964973479588,0.0001905223833465,0.112655152992746,0.1395776308512003,0.4150714957788185,-0.0020939941264897,1.0311013569435277,False,0.3954033084467867,,,1.9315159916877749,0.5785540514297883,1.1389684677124023
161,George Pickens,WR,DAL,188.7877,106.706566,286.0608,74.719765,15.7,-1.3291016,-5.9749985,54.376007,38.35496,-3.8067627,4.319412,10.442932,0.1739933840154028,0.0043171057034887,0.0006607239693276,-0.0726196969779963,0.1394550773363788,0.3293631905768475,0.010142808441509,0.981795692047315,False,0.5033726812816189,,,2.013944923877716,0.7459797506178824,1.060489058494568
464,Garrett Wilson,WR,NYJ,188.07811,97.80207,301.04196,79.72158,14.526,24.66655,24.434425,55.138733,36.131416,4.79364,-7.8871307,-17.903229,0.2602971816896862,0.0059694943996414,0.0009840237282061,0.1368615648803051,0.1279879451716588,0.4203132315656706,-0.0248394610887128,1.009773637040308,False,0.3558851591638476,,,2.008472442626953,0.998175363574032,1.086137294769287
573,Tony Pollard,RB,TEN,187.62688,96.50075,294.62448,79.53828,15.642,3.6842194,2.4268265,49.197556,42.784115,13.116669,-4.84375,-19.36856,0.0895773388499946,0.5617704275556944,0.5651751473500982,0.3188594492651821,0.1057068842222317,0.3941290958894349,0.0262375072255626,0.9953117372204984,True,0.3920977877248859,,,1.922064423561096,1.2229323820064508,1.040506362915039
179,Courtland Sutton,WR,DEN,187.14465,95.81505,286.91406,78.1872,15.448,9.306473,11.215622,55.92427,42.040157,-8.108765,2.4891052,5.0849304,0.20610477063123,0.001711391343954,0.0001733941224787,0.0809933747116267,0.1079177124440923,0.3367956731608758,0.0081475376106117,0.9982335282057712,False,0.519899785254116,,,1.5204008221626282,0.9635309076221418,1.032663345336914
597,Terry McLaurin,WR,WAS,186.27368,94.97663,289.86957,80.425026,14.73,16.59697,14.108772,48.60771,37.847622,1.548706,-5.0514526,-7.5848694,0.2183499559989562,0.004349408474593,0.0005735250678604,0.0782972882288878,0.1085564630587701,0.2982102862904369,-0.0100617340773956,0.9912855940986504,False,0.3306882870450233,,,1.9817500710487368,0.8912343323704054,1.0483028888702393
570,Cam Ward,QB,TEN,186.18706,123.36081,241.24191,43.95879,14.214,31.033875,58.387787,-5.1203003,-1.6883888,3.8925476,7.6322174,-3.6306763,0.0,0.0,0.0,0.0,0.1057068842222317,0.3941290958894349,0.0262375072255626,0.9953117372204984,True,0.3920977877248859,,,1.1163772344589231,1.2399876944117958,1.115384578704834
79,Chuba Hubbard,RB,CAR,185.32352,89.36628,283.7566,78.427734,15.048,17.148117,17.156769,38.739532,38.77132,-13.71756,2.3002625,-3.3990936,0.0895324303317483,0.5043250620412624,0.7038617072682293,0.2845797111386068,0.1164321224601814,0.3295758613119898,-0.0085329743414401,1.0246330030709965,False,0.4680851063829787,,,1.939480721950531,1.1209997994104752,1.082446813583374
418,Tyler Shough,QB,NO,184.3583,114.04412,249.2856,53.66669,12.552,60.475662,97.35369,-4.4717255,0.6407814,-5.128174,-0.47685242,-3.088028,0.0,0.0,0.0,0.0,0.1308987891119802,0.2932626321393197,0.0027110617239793,0.9802210990453571,False,0.4028631510837916,,,1.4947136044502258,1.137804110222648,1.253521203994751
84,Tetairoa McMillan,WR,CAR,183.767,97.04363,279.6434,75.736725,15.37,9.441513,7.735176,47.930115,36.1363,-1.7935791,-4.589218,-7.9167786,0.2202403442115387,0.0025770957327957,0.0003198339795039,0.085102464017808,0.1164321224601814,0.3295758613119898,-0.0085329743414401,1.0246330030709965,False,0.4680851063829787,,,1.8801124095916748,0.8723396201483611,1.035989761352539
456,Geno Smith,QB,NYJ,183.72516,120.86061,234.71834,43.5068,14.076,32.791412,62.504654,1.601532,-0.053077698,0.4340515,-6.9453278,-19.98088,0.0,0.0,0.0,0.0,0.1279879451716588,0.4203132315656706,-0.0248394610887128,1.009773637040308,False,0.3558851591638476,,,1.1023423075675964,1.2619972295871298,1.0904324054718018
383,Aaron Jones Sr.,RB,MIN,183.41028,87.053986,297.09674,81.05645,14.118,27.934875,19.341225,60.032623,38.29289,6.2738647,-6.074707,-10.817551,0.1097735437151098,0.5294402376832208,0.4915844732300717,0.2103465589199799,0.1600434327998587,0.3896957606338575,0.0267451506674542,0.998050360230593,False,0.925256561620198,,,2.1245976090431213,0.918542219008292,1.1216022968292236
155,Javonte Williams,RB,DAL,181.37006,82.75131,289.75726,79.00791,13.912,29.318283,28.306747,43.095184,32.19101,10.886932,1.7652435,0.81741333,0.090726882908657,0.5055120346139964,0.7496259880917966,0.2791076211584005,0.1394550773363788,0.3293631905768475,0.010142808441509,0.981795692047315,False,0.5033726812816189,,,2.0215725898742676,1.106185687379188,1.0703448057174685
559,Emeka Egbuka,WR,TB,180.84491,99.469,269.97653,69.42695,15.492,4.4059296,-2.3107605,38.07077,33.49891,-10.196533,-0.54104614,-0.5453644,0.2134290653459991,0.0056027228515083,0.0241221650786135,0.0292976955378149,0.1326599254096101,0.3682656615316566,0.0102168002781305,1.019087608186837,False,0.8724547057880391,,,1.76603102684021,0.9684257873108734,1.0357142686843872
357,Brock Bowers,TE,LV,180.79636,93.74858,289.47302,74.91921,15.23,12.042923,12.253174,54.89673,34.870525,4.6040955,1.5191193,-9.149429,0.2097644632630928,0.0083123420051753,0.0018861777644078,0.1181134907843027,0.1224140550460232,0.4851974502007449,0.0,1.0,True,0.8254781733321132,,,1.9686510562896729,0.651317269057823,1.0900661945343018
516,Zach Charbonnet,RB,SEA,180.38406,92.47521,285.03857,73.117615,15.644,6.5109406,0.024902344,49.413696,36.150024,2.0184631,0.30784607,3.1077576,0.0725699219903738,0.4411294380792058,0.646718045848296,0.1993527304017422,0.1405985830746451,0.285522936462633,0.0033032852808487,1.01255678174596,False,0.4815431383902721,,,1.9029351472854616,1.0197540847174058,1.0264817476272583
247,Daniel Jones,QB,IND,180.27321,109.34983,246.58391,54.427746,11.816,70.89644,105.559654,-6.1081696,-2.0639343,-5.987808,-7.741577,-4.4121094,0.0,0.0,0.0,0.0,0.1247273352590742,0.5588868868982128,-0.0065445017950927,0.9827606286728532,False,0.4314789687924016,,,1.574013352394104,0.9323004145554974,1.3029316663742063
